hid,pid,year1,age,edu,firmSize,workingHour,industry,job1,marriage,region,sex,wage,fullTime,firmType,sat_work1,sat_work2,sat_salary,sat_workingHour,sat_workingTotal,sat_workTotal,sat_spareTime,sat_house,sat_family,sat_social,sat_lifeTotal,sat_currentLife,sat_happiness
9967,996702,2021,33,6,4,40,463,510,2,2,1,420,1,2,3,3,3,2,3,2,3,2,2,3,3,8,8
9970,997002,2021,30,6,4,40,842,313,2,2,1,252,1,1,4,4,3,1,2,2,2,2,2,2,2,6,8
9988,998802,2021,33,6,6,40,303,313,2,2,1,350,1,1,3,3,3,2,3,3,2,2,2,3,2,8,8
9996,999602,2021,35,6,3,40,651,320,2,1,2,223,1,1,4,4,2,2,3,3,3,2,3,2,2,8,8
10010,1001002,2021,36,6,3,40,851,252,2,12,1,250,1,3,3,4,3,2,2,2,2,2,2,2,2,6,6
10016,1001602,2021,32,6,2,40,856,399,2,15,2,230,1,1,4,4,3,2,3,3,2,2,2,2,2,7,8
10050,1005002,2021,32,6,6,40,651,320,2,2,2,450,1,1,4,4,2,2,2,2,2,2,2,3,2,9,9
10131,1013102,2021,33,6,6,40,312,312,2,2,1,300,1,1,4,4,2,2,2,2,2,2,2,2,2,6,7
10139,1013902,2021,30,6,6,40,303,235,2,3,1,400,1,1,4,4,3,3,3,3,3,2,2,2,2,7,9
10154,1015402,2021,27,3,2,36,620,399,2,4,2,60,2,1,4,4,3,2,3,3,2,2,2,2,3,6,6
10163,1016302,2021,31,3,4,40,222,832,2,8,1,245,1,1,3,3,4,4,3,3,3,3,3,3,3,6,7
100006,10000602,2021,37,5,1,44,862,243,2,2,2,180,1,1,4,4,2,2,3,3,4,4,3,3,3,5,3
100026,10002602,2021,24,6,1,48,969,941,1,16,2,198,2,1,4,3,4,3,3,2,3,3,2,3,3,6,7
110355,10003205,2021,28,5,4,40,423,762,2,16,1,193,1,1,2,3,3,3,2,4,2,4,4,3,4,4,5
110081,10005303,2021,35,6,1,45,311,312,2,15,1,288,1,1,4,4,4,3,3,3,2,2,2,2,2,8,8
110160,10010103,2021,30,5,2,40,292,854,1,11,1,280,2,1,3,3,4,3,3,3,2,3,3,2,2,7,8
110234,10010105,2021,25,5,3,40,872,441,1,11,2,160,1,4,3,3,2,2,2,2,2,2,2,2,2,9,9
110268,10010203,2021,28,6,2,40,620,285,1,1,2,186,1,1,4,4,3,3,3,3,3,3,3,3,3,7,7
100115,10011504,2021,34,6,3,40,107,811,1,11,2,370,1,1,3,4,3,2,2,2,3,2,3,3,3,5,6
100159,10015903,2021,24,3,6,25,261,941,1,8,1,120,2,1,3,3,3,2,3,3,3,2,2,3,3,6,6
110007,10016803,2021,39,6,3,40,581,281,3,8,2,350,1,1,4,4,3,2,3,2,3,3,2,2,3,8,7
110036,10016804,2021,37,5,4,40,171,312,3,8,1,269,1,1,3,3,3,2,3,3,3,3,2,3,3,8,6
110316,10018703,2021,26,4,6,40,841,311,1,2,1,300,1,3,4,3,3,2,2,2,2,2,4,2,3,8,7
100206,10020601,2021,39,3,3,40,272,864,1,8,1,350,1,1,3,3,3,3,3,3,3,3,3,3,3,6,6
110143,10023004,2021,24,5,2,18,851,253,3,12,2,80,2,1,4,4,3,2,2,2,3,3,3,3,3,5,5
100235,10023505,2021,30,6,2,40,582,222,1,16,1,200,1,1,3,4,2,3,3,2,2,2,4,4,3,2,4
100254,10025403,2021,23,3,2,20,141,823,1,10,1,75,2,1,3,3,3,3,3,3,3,3,3,3,3,6,6
110205,10029103,2021,32,6,6,40,551,392,1,15,1,260,1,1,3,3,3,3,3,3,3,3,3,3,3,8,8
110145,10029403,2021,39,5,1,54,463,953,2,15,1,250,2,1,3,3,4,4,4,4,4,3,3,3,3,6,6
110174,10031903,2021,29,6,1,40,861,243,1,6,2,280,1,1,4,4,2,2,2,2,2,2,2,2,2,6,6
100321,10032103,2021,38,3,1,6,11,611,1,13,1,24,2,1,4,4,3,2,3,3,3,3,3,3,3,5,5
100325,10032501,2021,38,6,6,40,303,312,2,8,1,600,1,1,4,4,2,2,2,2,2,3,2,2,2,8,8
110175,10033404,2021,30,5,1,40,259,743,1,15,1,350,1,1,3,2,2,2,2,2,2,2,2,2,2,7,8
110359,10041004,2021,25,3,4,40,242,851,1,15,1,200,1,1,4,4,2,2,2,2,2,2,2,2,2,7,7
110108,10042703,2021,37,5,6,40,651,399,2,3,2,350,1,1,4,4,2,2,2,2,2,2,2,2,2,8,7
100429,10042902,2021,33,5,1,40,292,854,1,3,1,280,1,1,3,3,3,3,3,3,3,3,3,3,3,7,7
110012,10043506,2021,21,4,6,21,471,521,1,4,2,70,2,1,4,4,3,2,2,2,2,2,2,2,2,7,9
100436,10043603,2021,30,5,6,40,262,864,1,4,1,280,2,1,3,4,3,2,2,2,3,2,2,2,2,7,8
100436,10043604,2021,27,5,4,40,292,753,1,4,1,240,1,1,3,4,2,3,3,2,2,3,2,2,2,8,8
110109,10048805,2021,35,3,4,40,861,246,2,13,2,230,1,1,4,5,4,2,3,3,2,3,2,3,3,7,7
110127,10049204,2021,38,6,2,40,291,753,2,12,1,380,1,1,4,4,2,3,2,2,2,2,2,2,2,7,6
110094,10049504,2021,34,3,3,40,463,930,2,16,2,200,1,1,2,2,3,3,3,2,2,3,3,3,2,4,3
100521,10052103,2021,28,3,2,30,474,521,1,12,1,110,2,1,4,3,3,2,2,2,3,2,2,3,3,6,6
100523,10052305,2021,27,6,3,40,211,232,1,10,2,216,1,1,3,4,2,3,3,3,3,2,2,3,3,7,6
100527,10052704,2021,38,6,1,40,423,762,2,9,1,170,2,1,3,3,3,3,3,3,3,3,3,3,3,5,5
110015,10052903,2021,39,6,6,40,861,312,2,2,1,250,1,1,3,3,2,2,3,3,3,3,3,3,3,5,7
110179,10053502,2021,35,6,3,40,412,312,1,7,1,293,1,1,3,3,3,3,3,3,3,3,3,3,3,7,7
100563,10056301,2021,37,6,2,40,291,235,1,15,1,300,1,1,3,3,3,3,3,3,3,3,3,3,3,6,8
100567,10056704,2021,24,3,6,40,861,246,1,14,2,200,1,1,3,3,3,3,3,3,3,3,2,2,3,4,8
100571,10057103,2021,33,6,3,52,529,312,1,11,1,350,2,1,3,3,4,3,3,4,3,3,2,3,3,4,4
100604,10060403,2021,28,6,3,40,251,235,1,15,1,280,1,1,4,3,3,3,2,2,3,2,2,2,2,6,7
100607,10060701,2021,36,6,1,48,463,710,2,7,1,300,1,1,3,3,3,2,2,2,2,2,2,2,2,7,8
100610,10061003,2021,26,3,3,40,582,223,1,1,1,200,1,1,3,3,4,3,3,3,3,3,3,2,3,5,5
100611,10061101,2021,36,5,1,44,862,245,2,2,1,400,1,1,4,4,3,2,2,2,2,2,2,2,2,8,7
110274,10061303,2021,37,6,6,40,291,235,2,8,1,480,1,1,4,4,2,2,2,2,2,2,2,3,2,7,8
100624,10062403,2021,29,4,6,40,641,412,1,1,1,200,2,1,4,4,3,2,3,3,4,4,4,4,4,5,5
100628,10062802,2021,25,6,3,40,841,330,1,8,2,198,2,4,2,3,4,3,3,3,3,3,3,3,2,4,4
100645,10064501,2021,38,5,2,60,471,710,2,2,1,320,1,1,3,3,3,3,3,3,3,3,3,3,3,7,9
100645,10064503,2021,32,4,1,40,681,314,2,2,2,175,1,1,4,4,3,3,3,3,2,2,2,2,2,7,9
100651,10065101,2021,32,6,6,40,861,243,2,15,2,280,2,4,4,4,3,2,2,2,2,2,2,2,2,8,9
100651,10065102,2021,35,4,6,40,291,899,2,15,1,320,1,1,4,4,3,2,2,2,2,2,2,2,2,8,9
100677,10067702,2021,39,6,2,40,493,312,2,7,2,200,1,1,4,4,2,2,2,2,2,2,2,2,2,7,7
110306,10067804,2021,38,6,6,40,265,235,2,8,1,450,1,1,4,4,2,2,2,2,2,2,2,2,2,7,8
100737,10073702,2021,36,3,3,40,102,313,2,9,2,200,1,1,4,4,2,2,2,2,2,2,2,2,2,8,8
100743,10074303,2021,29,6,6,40,641,320,1,8,2,300,1,3,4,4,3,2,2,2,3,3,2,2,3,8,7
100758,10075804,2021,20,3,2,40,582,222,1,1,1,200,1,1,4,4,3,2,3,3,3,3,3,3,3,7,8
100760,10076004,2021,25,5,3,40,911,312,1,1,2,180,1,1,4,4,4,2,3,3,4,4,3,3,3,7,7
100769,10076904,2021,23,4,6,40,521,531,1,1,1,180,1,1,3,3,4,3,3,3,3,3,3,3,3,7,7
110277,10077304,2021,23,4,1,42,474,521,2,1,2,200,2,1,3,3,1,1,2,3,3,4,3,2,3,5,5
110184,10077704,2021,36,6,6,40,411,314,2,8,1,600,1,1,4,4,2,3,2,2,2,2,2,2,2,8,8
100820,10082002,2021,39,5,3,20,852,254,2,7,2,110,2,3,3,3,3,3,3,3,3,3,3,3,3,8,8
100821,10082103,2021,29,5,4,40,861,243,1,7,2,220,1,1,4,4,3,2,2,2,2,2,2,2,2,8,7
100821,10082104,2021,27,3,1,54,424,783,1,7,1,150,1,1,4,4,4,2,2,2,3,2,2,2,2,7,8
100822,10082203,2021,25,5,2,40,851,253,1,7,2,180,1,1,4,4,3,2,2,2,3,3,2,2,2,7,8
100822,10082204,2021,23,3,1,40,472,710,1,7,1,220,1,1,4,4,3,2,2,2,2,2,2,2,2,7,8
110367,10082703,2021,32,6,2,40,303,930,1,15,1,375,2,1,4,4,2,2,2,2,2,2,2,2,2,7,8
110211,10083103,2021,38,6,5,40,721,234,2,8,1,480,1,1,4,3,4,2,2,2,3,3,2,2,2,5,6
100836,10083603,2021,22,4,1,24,471,521,1,5,2,100,2,1,3,3,3,3,3,3,2,2,2,3,3,5,5
110085,10084303,2021,37,4,6,42,855,254,2,5,2,175,2,1,4,3,4,2,3,3,3,4,3,3,3,4,5
100854,10085403,2021,26,6,6,40,262,222,1,5,2,360,1,1,3,3,2,3,3,3,3,3,2,3,3,5,5
100858,10085803,2021,29,6,4,44,861,312,1,5,2,198,1,1,2,3,4,3,3,3,3,3,2,3,3,5,6
100860,10086003,2021,23,4,4,40,261,863,1,5,1,198,2,1,3,3,3,3,3,3,3,2,2,2,2,5,6
100861,10086103,2021,27,5,3,40,265,313,1,5,2,225,1,1,2,3,4,4,3,3,3,3,3,3,3,4,5
110307,10086503,2021,34,6,2,40,741,753,2,13,1,250,1,1,3,3,4,3,3,3,3,4,3,3,3,6,6
100867,10086703,2021,28,6,1,40,259,239,1,13,2,200,1,1,3,3,3,4,3,3,3,3,3,3,3,6,5
110115,10086802,2021,31,5,6,40,262,753,2,8,1,580,1,1,4,4,3,2,2,2,3,2,2,3,3,8,7
100868,10086803,2021,28,5,6,40,351,762,1,13,1,340,1,3,3,4,3,2,2,2,3,3,3,3,3,6,6
100872,10087203,2021,26,5,2,40,872,247,1,13,2,200,1,4,4,4,3,2,3,3,3,2,3,3,3,7,8
100876,10087604,2021,29,6,3,45,861,243,1,19,1,385,1,4,4,4,3,3,2,2,3,3,2,2,2,8,8
110368,10089105,2021,28,6,6,40,869,246,2,16,2,290,2,1,4,4,3,2,3,3,3,2,2,2,2,7,8
110131,10089303,2021,36,6,3,40,620,223,2,16,1,290,1,1,4,4,4,3,4,3,3,4,4,2,3,6,7
100900,10090003,2021,25,6,3,44,871,421,1,16,2,245,1,1,3,2,4,4,3,3,3,3,2,3,3,3,6
100902,10090203,2021,23,5,4,40,612,772,1,11,1,240,2,1,3,4,3,2,2,3,3,3,2,2,3,7,6
100914,10091403,2021,31,5,4,40,259,899,1,11,1,300,1,1,3,3,3,2,3,3,3,2,2,2,2,8,8
110278,10092503,2021,30,6,6,40,211,232,1,1,2,350,1,1,4,4,2,2,2,2,3,3,2,3,3,9,9
100950,10095002,2021,34,3,1,7,912,432,1,9,1,20,2,1,4,4,3,2,2,2,2,3,3,2,3,5,4
100975,10097503,2021,25,3,2,40,682,762,1,8,1,190,1,1,3,3,3,2,3,3,3,2,2,3,3,5,5
100975,10097504,2021,23,3,2,40,682,762,1,8,1,190,2,1,3,3,3,2,3,3,3,2,2,3,3,5,5
110088,10099403,2021,38,4,1,40,467,510,1,5,1,200,1,1,3,3,3,3,3,3,3,3,3,3,3,5,5
110340,10100104,2021,31,4,4,40,313,312,1,15,1,230,1,1,3,3,3,3,3,3,3,3,3,3,3,7,8
110213,10101903,2021,32,5,4,40,861,245,2,15,2,250,1,1,4,4,3,2,2,2,2,2,2,2,2,7,8
101019,10101904,2021,30,5,1,54,561,441,1,15,1,280,1,1,4,4,3,2,2,2,2,2,2,2,2,8,8
101022,10102203,2021,27,6,3,40,411,782,1,15,2,200,1,1,4,4,3,2,2,2,2,2,2,2,2,8,9
110214,10103003,2021,35,6,3,60,493,875,2,2,1,600,2,1,3,3,2,3,3,3,3,3,2,2,2,6,6
110134,10103703,2021,30,5,6,40,252,412,1,14,1,377,1,1,4,4,2,2,2,2,2,2,2,2,2,8,8
110281,10106203,2021,23,3,3,60,303,851,1,14,1,300,1,1,3,3,4,4,4,4,4,2,2,2,2,4,6
110310,10106204,2021,21,3,4,40,271,762,1,14,1,225,1,1,4,4,2,2,2,2,2,2,2,2,2,9,10
110153,10113503,2021,30,6,2,40,464,285,1,1,2,230,1,1,3,3,3,3,3,3,3,3,3,3,2,8,8
110024,10113803,2021,33,5,2,25,204,899,1,4,2,120,2,1,3,4,4,4,3,3,4,3,2,3,3,5,5
101140,10114004,2021,26,5,3,40,291,753,1,11,1,205,1,1,3,3,4,3,3,3,3,2,2,3,3,8,8
110371,10114904,2021,25,6,4,40,551,442,1,16,1,180,1,1,4,4,3,3,3,3,2,2,2,2,2,8,9
110372,10115504,2021,30,3,5,40,262,753,2,10,1,300,2,1,3,3,3,3,3,3,2,2,2,3,2,6,6
101158,10115802,2021,38,6,4,40,204,312,1,10,1,270,1,1,3,4,3,3,3,2,3,3,2,2,3,5,5
110282,10116803,2021,34,5,6,40,222,832,1,10,1,300,1,1,3,4,3,3,3,2,3,2,2,3,3,5,5
101194,10119402,2021,39,6,6,44,759,399,2,8,2,250,1,3,3,2,2,2,2,3,3,3,1,2,2,7,7
101229,10122901,2021,36,6,6,40,411,312,1,8,1,550,1,1,4,3,3,3,3,3,3,3,3,3,3,7,7
110353,10123002,2021,30,4,1,40,181,285,2,8,1,200,1,1,2,3,3,3,2,3,3,4,3,3,3,3,5
101230,10123003,2021,28,6,2,40,283,312,1,8,2,200,1,1,3,4,3,3,3,4,3,3,3,3,4,3,3
110373,10123703,2021,25,6,6,40,111,510,1,1,1,300,1,1,4,3,2,2,2,2,2,3,2,2,2,8,8
110154,10124003,2021,30,6,6,40,285,234,1,8,1,470,1,1,4,4,3,3,3,3,3,2,2,2,2,6,7
101269,10126903,2021,20,3,3,40,292,851,1,15,1,180,1,1,3,3,3,2,3,3,3,3,3,3,3,5,5
101271,10127103,2021,33,5,2,40,423,312,1,15,2,230,1,1,3,3,3,3,3,3,3,3,3,3,3,8,8
110187,10127104,2021,31,5,1,40,862,243,1,2,2,235,1,1,3,3,3,3,3,3,3,3,3,3,3,6,6
101286,10128603,2021,28,6,6,20,351,314,1,9,2,80,2,3,3,3,3,3,3,3,3,3,3,3,3,7,7
101293,10129303,2021,35,5,6,40,492,871,2,14,1,420,1,3,4,5,2,1,2,1,1,2,2,1,2,7,8
101294,10129403,2021,24,4,1,60,474,521,1,14,1,220,2,1,3,4,3,4,3,3,3,2,2,2,2,7,7
101296,10129603,2021,30,6,2,40,303,851,1,14,1,230,1,1,4,3,2,2,2,2,3,2,2,2,2,8,8
101296,10129604,2021,28,5,6,40,953,399,1,14,2,376,1,1,5,4,2,2,2,1,2,1,2,2,2,8,9
110079,10130503,2021,37,5,4,40,861,245,2,14,2,250,1,4,3,3,3,3,3,3,2,2,2,2,2,8,7
110059,10130505,2021,34,5,3,40,861,243,2,14,2,235,1,4,4,4,3,3,3,3,3,3,2,3,3,5,6
110188,10131003,2021,39,3,6,40,273,843,1,15,1,420,1,1,3,3,3,2,2,2,3,3,2,3,3,5,6
110216,10131603,2021,34,5,6,40,252,851,3,14,1,350,1,1,3,3,3,3,3,3,3,3,3,3,3,4,7
101362,10136204,2021,25,6,1,45,271,245,1,2,2,210,1,1,3,2,3,3,3,3,3,3,3,3,2,3,3
101370,10137003,2021,39,4,1,54,478,521,1,2,1,250,2,1,4,3,3,2,3,2,2,2,2,2,2,8,9
101378,10137804,2021,39,6,1,40,855,254,3,7,2,350,1,1,3,3,3,2,2,2,3,2,2,2,2,6,8
101382,10138204,2021,25,5,1,54,452,751,1,2,1,200,1,1,4,4,3,3,3,3,2,2,2,2,2,8,7
101394,10139404,2021,30,6,6,40,861,241,1,8,2,380,1,4,4,4,3,2,2,2,2,2,2,2,2,8,8
110252,10139804,2021,27,3,4,40,241,753,1,13,1,450,1,1,4,4,3,2,3,3,3,3,3,3,3,6,5
110061,10140403,2021,39,5,3,40,852,243,2,13,2,300,1,4,3,3,3,3,3,3,3,3,3,3,3,7,7
110062,10140603,2021,39,5,6,40,861,245,2,13,1,450,1,4,4,4,3,3,3,3,3,2,3,3,3,7,6
110253,10140604,2021,37,4,2,48,473,521,2,13,1,400,1,1,3,3,3,3,3,3,3,3,3,3,3,6,5
101407,10140704,2021,24,5,2,40,851,253,1,13,2,200,1,1,3,4,3,2,2,2,2,3,2,3,3,5,6
110005,11000502,2021,39,5,4,40,424,312,2,8,1,300,1,1,3,3,3,3,3,3,3,2,2,2,2,6,7
110019,11001902,2021,26,5,6,44,451,392,1,5,2,198,1,2,4,3,3,3,3,3,3,3,3,3,3,5,6
110062,11006202,2021,34,6,3,40,302,312,2,13,2,270,1,1,3,3,3,3,3,3,3,3,3,3,3,6,6
110081,11008102,2021,32,6,3,45,421,312,2,15,2,241,1,1,3,3,4,3,3,3,2,2,2,2,2,8,8
110085,11008502,2021,38,3,3,40,262,863,2,5,1,290,1,1,2,3,4,3,3,3,3,3,3,3,3,4,5
110108,11010802,2021,36,5,6,40,262,864,2,3,1,390,1,1,4,4,3,2,2,2,2,2,2,2,2,8,8
110144,11014402,2021,32,6,6,40,292,235,2,8,1,340,1,1,4,4,2,2,2,2,3,3,2,2,2,6,7
110181,11018102,2021,29,3,2,40,132,822,3,1,2,170,2,1,2,3,4,3,4,3,4,3,3,3,3,5,5
110190,11019002,2021,39,6,3,40,902,282,2,13,1,305,1,3,4,4,3,2,2,2,2,2,2,2,2,9,9
110239,11023902,2021,38,6,6,40,501,222,2,1,1,600,2,1,3,3,2,3,2,2,3,3,2,3,2,8,8
110277,11027702,2021,28,3,6,40,561,312,2,1,1,230,1,1,4,4,3,2,3,3,3,4,3,3,3,7,7
110312,11031202,2021,34,6,3,40,340,930,2,10,1,250,1,1,3,5,3,2,3,3,3,2,2,3,3,5,5
110356,11035602,2021,39,5,2,40,422,899,2,2,1,330,1,1,4,4,2,2,2,2,2,2,2,2,2,7,9
200020,20002005,2021,30,5,4,48,911,432,1,9,1,200,2,1,3,4,3,2,3,3,2,2,2,2,3,5,7
200084,20008404,2021,38,6,4,40,467,899,3,14,1,120,2,4,2,2,5,3,4,4,3,2,2,2,3,4,4
200084,20008405,2021,36,5,6,44,861,243,1,14,2,170,1,4,3,3,3,3,3,3,3,2,2,3,3,5,6
200099,20009903,2021,33,6,2,40,424,313,1,3,2,227,1,1,3,3,3,3,3,3,3,3,2,2,3,7,7
200122,20012203,2021,25,4,4,48,611,922,1,14,1,150,1,3,3,3,4,3,3,3,3,3,2,3,3,5,5
210004,20012603,2021,29,6,6,40,641,224,1,14,1,340,1,4,3,3,2,3,3,3,3,3,3,2,3,8,4
200133,20013303,2021,21,5,1,20,872,247,1,14,2,90,2,1,4,4,4,3,2,2,3,3,2,3,3,8,8
200163,20016303,2021,33,3,2,25,751,314,1,13,2,130,2,1,4,4,2,2,2,2,3,2,2,3,2,9,9
210075,20020704,2021,38,6,4,55,411,231,2,3,1,300,1,1,4,4,3,2,2,2,2,2,2,2,2,7,8
200213,20021303,2021,30,6,2,40,452,313,1,3,2,300,1,1,4,4,4,2,3,3,2,2,2,2,2,6,7
200238,20023803,2021,32,5,2,40,471,953,1,10,1,170,2,4,3,3,3,3,3,3,3,2,2,3,3,6,5
200332,20033203,2021,28,5,6,48,241,841,1,14,1,240,1,1,4,4,3,2,2,2,2,2,2,2,2,7,7
200332,20033204,2021,25,5,2,48,241,841,1,14,1,230,1,1,3,4,3,3,2,2,2,2,2,2,2,5,5
210160,20034803,2021,22,3,4,40,351,236,1,10,2,440,1,3,4,4,2,2,2,2,2,2,2,2,2,7,8
200348,20034804,2021,21,3,2,40,641,320,1,11,2,250,2,4,3,4,4,3,3,3,3,3,3,3,3,7,7
200354,20035404,2021,26,3,1,40,479,930,1,2,1,200,1,1,3,3,3,2,3,2,3,2,2,3,3,7,7
200391,20039103,2021,27,6,5,40,551,432,1,2,1,250,1,1,4,3,3,2,3,3,2,3,2,2,2,6,5
200403,20040303,2021,26,4,2,40,713,285,1,2,1,200,1,1,4,4,2,2,2,2,3,3,3,3,3,5,6
200498,20049803,2021,26,6,3,40,872,247,1,12,2,198,1,1,4,4,3,2,2,2,3,2,2,2,2,8,8
200543,20054303,2021,37,6,3,40,529,238,1,2,2,300,1,3,3,2,3,2,2,2,3,2,2,3,3,8,8
200616,20061603,2021,30,5,6,40,261,234,1,10,2,280,1,1,4,3,2,2,2,2,2,3,2,2,2,7,8
200616,20061604,2021,28,6,2,40,179,224,1,10,1,250,1,1,3,3,2,2,3,2,2,2,3,2,2,8,7
200644,20064402,2021,28,5,3,40,272,274,2,3,1,250,1,1,4,3,3,3,3,3,2,2,2,2,2,7,7
200659,20065904,2021,27,6,5,40,467,312,1,3,2,245,1,1,4,4,3,2,2,2,2,2,2,2,2,7,7
200660,20066003,2021,29,6,3,48,411,231,1,3,1,270,1,1,3,3,3,2,3,3,3,3,2,3,3,6,6
210162,20070303,2021,23,6,6,40,861,243,1,5,2,320,1,1,4,4,2,3,2,2,3,3,3,3,3,8,9
200705,20070501,2021,33,5,6,40,201,232,2,11,1,550,1,1,4,4,2,2,2,2,2,2,2,3,2,8,9
200728,20072802,2021,38,3,1,40,466,521,2,7,2,150,1,1,4,4,3,2,3,2,2,2,2,2,2,7,8
200730,20073003,2021,28,6,6,40,861,243,1,15,2,250,1,4,4,4,3,2,2,2,2,2,2,2,2,7,8
200730,20073004,2021,25,5,2,40,251,832,1,15,1,300,1,1,3,4,3,2,2,2,2,2,2,2,2,8,7
200734,20073401,2021,37,6,3,45,311,235,2,2,1,580,1,1,4,4,3,2,2,2,2,2,2,2,2,7,8
200734,20073402,2021,37,3,1,20,961,422,2,2,2,100,2,1,4,3,3,2,2,2,2,2,2,2,2,8,7
200739,20073901,2021,33,6,3,40,352,399,2,15,1,400,1,1,4,4,3,2,2,2,2,2,2,2,2,7,8
200754,20075403,2021,29,6,3,40,861,243,1,7,2,250,1,1,4,4,3,2,2,2,2,2,2,2,2,9,8
210006,20075404,2021,27,6,5,40,861,243,2,2,2,250,1,1,4,4,3,2,2,2,2,2,2,2,2,7,9
200756,20075603,2021,25,6,3,40,861,245,1,7,2,250,1,1,3,4,3,2,2,2,2,2,2,2,2,7,6
200810,20081002,2021,37,3,6,40,351,910,2,11,2,280,2,1,3,4,2,2,2,2,2,2,2,2,2,7,7
210007,20081103,2021,30,4,6,40,753,412,1,11,1,325,1,1,4,4,3,3,2,2,2,2,2,3,2,8,8
200813,20081304,2021,27,4,4,40,292,854,1,11,1,245,1,1,3,3,3,3,3,3,2,3,2,2,3,8,8
200856,20085601,2021,38,6,2,40,465,274,2,3,1,300,1,1,4,4,4,2,2,2,2,2,2,2,2,7,8
200856,20085602,2021,29,5,2,30,281,313,2,3,2,150,2,1,4,4,4,2,2,2,3,3,3,3,2,7,7
200862,20086203,2021,31,6,6,40,861,312,1,8,1,290,1,1,3,3,3,2,3,3,3,2,2,2,2,6,7
200866,20086602,2021,35,5,3,40,761,313,2,8,2,200,1,1,3,3,3,3,3,3,2,2,2,2,2,7,7
200871,20087105,2021,24,3,4,40,471,412,1,8,1,185,2,1,3,3,3,3,3,3,3,3,3,3,3,5,5
200889,20088902,2021,33,6,5,40,262,312,2,5,2,325,1,1,3,3,3,3,3,3,3,2,2,3,3,5,5
200891,20089101,2021,33,5,6,40,351,762,2,5,1,286,1,1,3,3,3,3,3,3,3,3,3,3,3,5,5
200892,20089201,2021,37,5,2,40,464,312,2,5,1,360,1,1,3,3,3,3,3,3,3,3,3,3,3,5,5
200892,20089202,2021,35,6,1,30,471,953,2,5,2,104,2,1,3,3,3,3,3,3,2,2,2,3,3,5,5
200915,20091503,2021,36,6,1,40,863,399,1,7,2,180,2,1,3,3,2,2,3,3,2,2,2,2,2,8,6
200920,20092003,2021,39,5,1,20,856,254,1,7,2,100,1,1,3,3,3,2,3,3,3,3,3,3,3,6,4
210010,20092303,2021,37,5,3,48,311,851,2,7,1,300,1,1,4,4,3,2,2,2,2,2,2,2,2,8,8
200928,20092801,2021,37,5,4,40,259,851,2,3,1,280,1,1,4,4,3,2,3,3,3,3,3,3,3,6,7
200928,20092802,2021,37,5,2,25,561,952,2,3,2,95,2,1,4,4,4,3,3,3,2,2,2,2,3,6,7
200933,20093303,2021,35,6,5,44,479,313,1,3,2,225,2,1,4,3,3,3,3,3,3,2,2,2,3,7,7
200934,20093402,2021,32,5,6,40,262,864,1,3,1,250,1,1,4,3,2,2,2,3,3,3,3,3,3,6,6
200950,20095001,2021,38,6,1,48,862,245,2,8,1,450,1,1,2,3,3,2,3,3,3,4,3,3,3,6,7
200956,20095603,2021,32,6,5,40,259,312,1,8,1,300,1,1,4,4,3,2,3,2,3,2,2,3,3,8,8
200967,20096701,2021,35,6,4,40,631,222,2,8,1,580,1,1,4,4,2,2,2,2,2,2,2,2,2,7,7
200967,20096702,2021,32,6,4,40,715,312,2,8,2,300,1,1,4,4,2,2,2,2,2,2,2,2,2,7,7
200971,20097102,2021,38,6,2,40,581,312,1,8,1,290,1,1,3,3,3,3,3,3,3,2,2,2,2,6,7
200982,20098201,2021,34,4,4,40,661,272,2,8,1,500,1,1,4,4,2,2,2,2,2,2,2,2,2,7,8
200982,20098202,2021,32,4,2,40,969,422,2,8,2,200,2,1,3,3,3,3,3,3,2,2,2,2,2,7,7
200998,20099802,2021,37,3,6,40,261,234,2,8,2,320,1,1,4,4,3,2,2,2,3,2,2,2,2,7,7
201003,20100301,2021,38,5,6,40,261,234,2,10,1,330,1,1,4,4,3,2,2,3,3,2,2,3,2,7,7
201003,20100302,2021,34,3,6,40,261,863,2,10,2,330,1,1,4,4,2,2,2,2,3,2,2,3,2,7,8
201020,20102003,2021,20,3,2,40,259,851,1,15,1,160,1,1,3,3,3,4,3,3,3,3,3,3,3,7,7
